id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,2025-239276,2025-01-03,000001,Vente,160000,142,Unnamed: 6,RUE LAREVELLIERE,4650,49100,49007,Angers,49,Unnamed: 13,Unnamed: 14,49007000CI0009,Unnamed: 16,Unnamed: 17,60,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,1,3,Dépendance,Unnamed: 31,0,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,-0.52765,47.471092,annee,mois,prix_m2,type_encode
2024-586740,2024-01-15,1.0,Vente,285000.0,35.0,,RUE COSTE ET BELLONTE,2110,49000.0,49007.0,Angers,49.0,,,49007000CM0973,,,,,,,,,,,,,0.0,1.0,Maison,72.0,3.0,S,sols,,,174.0,-0.521203,47.454378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3958.3333333333335,1
2024-586743,2024-01-15,1.0,Vente,185000.0,24.0,,RUE DES MALPIQUES,0292,49350.0,49261.0,Gennes-Val-de-Loire,49.0,,,49261149ZC0514,,,,,,,,,,,,,0.0,1.0,Maison,72.0,3.0,S,sols,,,680.0,-0.230551,47.331844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2569.4444444444443,1
2024-586744,2024-01-15,1.0,Vente,65000.0,1.0,,IMP RENE LAENNEC,3879,49300.0,49099.0,Cholet,49.0,,,49099000BO0572,,,26.0,,,,,,,,,,1.0,2.0,Appartement,56.0,3.0,,,,,,-0.867706,47.056486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1160.7142857142858,0
2024-586745,2024-01-15,1.0,Vente,637000.0,49.0,,RUE ST JULIEN,7230,49100.0,49007.0,Angers,49.0,,,49007000BV0188,,,20.0,,312.0,121.72,,,,,,,2.0,2.0,Appartement,124.0,5.0,,,,,,-0.549917,47.469459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,5137.096774193548,0
2024-586747,2024-01-08,1.0,Vente,185000.0,5043.0,,LA CHAUVELLIERE ST MARTIN,J761,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493313050B0690,,,,,,,,,,,,,0.0,1.0,Maison,120.0,5.0,S,sols,,,4611.0,-0.724732,47.706204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1541.6666666666667,1
2024-586749,2024-01-12,1.0,Vente,256756.0,8.0,B,RUE DES SARMENTS,0063,49460.0,49339.0,Soulaire-et-Bourg,49.0,,,493390000D1577,,,,,,,,,,,,,0.0,1.0,Maison,114.0,4.0,S,sols,,,797.0,-0.545015,47.578664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2252.245614035088,1
2024-586750,2024-01-12,1.0,Vente,70000.0,3.0,,RUE LOUIS BREGUET,2704,49300.0,49099.0,Cholet,49.0,,,49099000BV0301,,,14.0,61.32,24.0,,,,,,,,2.0,2.0,Appartement,62.0,3.0,,,,,,-0.889401,47.048253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1129.032258064516,0
2024-586752,2024-01-15,1.0,Vente,90000.0,70.0,,BD EUGENE CHAUMIN,2920,49000.0,49007.0,Angers,49.0,,,49007000DO0416,,,103.0,29.78,37.0,,,,,,,,2.0,2.0,Appartement,32.0,1.0,,,,,,-0.556316,47.449213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2812.5,0
2024-586753,2024-01-12,1.0,Vente,213021.0,86.0,T,AV PASTEUR,5938,49100.0,49007.0,Angers,49.0,,,49007000BZ0012,,,,,,,,,,,,,0.0,1.0,Maison,68.0,4.0,S,sols,,,106.0,-0.536227,47.474482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3132.6617647058824,1
2024-586754,2024-01-09,1.0,Vente,88500.0,1.0,,RUE FARDEAU,0980,49400.0,49328.0,Saumur,49.0,,,49328000BL0328,,,16.0,,23.0,48.15,,,,,,,2.0,2.0,Appartement,47.0,2.0,,,,,,-0.08184,47.254201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1882.9787234042553,0
2024-586755,2024-01-08,1.0,Vente,158515.0,14.0,,ALL DES CORMORANS,1335,49300.0,49099.0,Cholet,49.0,,,49099000HP0301,,,,,,,,,,,,,0.0,1.0,Maison,89.0,5.0,S,sols,,,341.0,-0.904579,47.041719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1781.0674157303372,1
2024-586757,2024-01-09,1.0,Vente,117000.0,407.0,,RUE LAMARTINE,1390,49400.0,49328.0,Saumur,49.0,,,49328000BK0325,,,13.0,71.97,29.0,,,,,,,,2.0,2.0,Appartement,72.0,4.0,,,,,,-0.069306,47.252371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1625.0,0
2024-586758,2024-01-08,1.0,Vente,185000.0,1.0,,RUE MARCELIN BERTHELOT,2820,49300.0,49099.0,Cholet,49.0,,,49099000BZ0480,,,,,,,,,,,,,0.0,1.0,Maison,83.0,7.0,S,sols,,,437.0,-0.900606,47.059423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2228.9156626506024,1
2024-586759,2024-01-08,1.0,Vente,197500.0,34.0,,RUE BLAISE PASCAL,0410,49300.0,49099.0,Cholet,49.0,,,49099000BR0127,,,,,,,,,,,,,0.0,1.0,Maison,102.0,4.0,S,sols,,,161.0,-0.883257,47.051457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1936.2745098039215,1
2024-586763,2024-01-03,1.0,Vente,8400.0,11.0,,RUE DE LA GALBRUNIERE,0078,49390.0,49368.0,Vernantes,49.0,,,49368000AC0008,,,,,,,,,,,,,0.0,1.0,Maison,14.0,0.0,S,sols,,,150.0,0.048722,47.387882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,600.0,1
2024-586764,2024-01-03,1.0,Vente,60800.0,4.0,,RUE JEAN YOLE,2467,49300.0,49099.0,Cholet,49.0,,,49099000BO0249,,,428.0,55.29,438.0,,,,,,,,2.0,2.0,Appartement,55.0,3.0,,,,,,-0.869948,47.056337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1105.4545454545455,0
2024-586765,2024-01-15,1.0,Vente,150000.0,27.0,,RUE CHARLES TRENET,1976,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AS0350,,,,,,,,,,,,,0.0,1.0,Maison,84.0,4.0,S,sols,,,673.0,-0.99438,47.211767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1785.7142857142858,1
2024-586766,2024-01-16,1.0,Vente,108000.0,56.0,,RUE D ANGERS,0020,49370.0,49026.0,Bécon-les-Granits,49.0,,,490260000B2915,,,,,,,,,,,,,0.0,1.0,Maison,90.0,3.0,J,jardins,POTAG,Jardin potager,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1200.0,1
2024-586767,2024-01-05,1.0,Vente,75000.0,23.0,,AV DE NANTES,3130,49300.0,49099.0,Cholet,49.0,,,49099000AI0345,,,26.0,,63.0,46.19,,,,,,,2.0,2.0,Appartement,46.0,2.0,,,,,,-0.893864,47.060073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1630.4347826086957,0
2024-586769,2024-01-11,1.0,Vente,279000.0,5011.0,,LE PERRIN,J065,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493312770A0154,,,,,,,,,,,,,0.0,1.0,Maison,115.0,3.0,S,sols,,,3790.0,-0.903666,47.682404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2426.086956521739,1
2024-586771,2024-01-12,1.0,Vente,690000.0,42.0,B,RUE PARMENTIER,5900,49000.0,49007.0,Angers,49.0,,,49007000CM0818,,,4.0,158.36,5.0,158.36,,,,,,,2.0,2.0,Appartement,153.0,4.0,,,,,,-0.522388,47.453512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,4509.803921568628,0
2024-586773,2024-01-09,1.0,Vente,100304.0,2.0,,RUE DU MOULIN VERT,1015,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493310000C1279,,,62.0,85.23,69.0,,,,,,,,2.0,2.0,Appartement,84.0,4.0,,,,,,-0.867652,47.695389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1194.095238095238,0
2024-586774,2024-01-10,1.0,Vente,100000.0,5113.0,,LA BAROSSIERE,E716,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,490801890D0230,,,,,,,,,,,,,0.0,1.0,Maison,84.0,4.0,S,sols,,,2749.0,-0.650524,47.709661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1190.4761904761904,1
2024-586775,2024-01-02,1.0,Vente,227000.0,8.0,,RUE ST VINCENT,0352,49400.0,49123.0,Distré,49.0,,,49123000AB0510,,,,,,,,,,,,,0.0,1.0,Maison,84.0,5.0,S,sols,,,735.0,-0.107791,47.221237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2702.3809523809523,1
2024-586776,2024-01-11,1.0,Vente,183260.0,23.0,,RUE MARGUERITE DURAS,0691,49800.0,49353.0,Trélazé,49.0,,,49353000AN1841,,,,,,,,,,,,,0.0,1.0,Maison,79.0,4.0,S,sols,,,208.0,-0.471925,47.458106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2319.746835443038,1
2024-586778,2024-01-04,1.0,Vente,770000.0,4.0,,PL ANDRE LEROY,0230,49100.0,49007.0,Angers,49.0,,,49007000CZ0465,,,,,,,,,,,,,0.0,1.0,Maison,150.0,7.0,S,sols,,,362.0,-0.548878,47.465191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,5133.333333333333,1
2024-586779,2024-01-04,1.0,Vente,224000.0,7.0,,RUE KRUGER,4520,49100.0,49007.0,Angers,49.0,,,49007000BP0301,,,,,,,,,,,,,0.0,1.0,Maison,100.0,5.0,S,sols,,,120.0,-0.53837,47.475638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2240.0,1
2024-586781,2024-01-12,1.0,Vente,168000.0,235.0,,RUE DE LA SOCIETE,1618,49260.0,49215.0,Montreuil-Bellay,49.0,,,492150000C0625,,,,,,,,,,,,,0.0,1.0,Maison,102.0,4.0,S,sols,,,574.0,-0.077093,47.111533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1647.0588235294117,1
2024-586782,2024-01-08,1.0,Vente,112000.0,6.0,,RUE DE LA TETE NOIRE,4420,49300.0,49099.0,Cholet,49.0,,,49099000AC0208,,,,,,,,,,,,,0.0,1.0,Maison,68.0,3.0,S,sols,,,88.0,-0.878241,47.059885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1647.0588235294117,1
2024-586783,2024-01-05,1.0,Vente,125000.0,20.0,,LES BARRES,B742,49190.0,49292.0,Val-du-Layon,49.0,,,492922650B0806,,,,,,,,,,,,,0.0,1.0,Maison,80.0,2.0,S,sols,,,99.0,-0.679836,47.333963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1562.5,1
2024-586785,2024-01-08,1.0,Vente,565000.0,29.0,,RTE DU PLESSIS (LA MEMBROLLE S,0110,49770.0,49200.0,Longuenée-en-Anjou,49.0,,,49200000AC0025,,,,,,,,,,,,,0.0,1.0,Maison,163.0,6.0,AG,terrains d'agrément,,,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3466.2576687116566,1
2024-586786,2024-01-09,1.0,Vente,168560.0,4.0,,IMP DES RAINETTES,4803,49300.0,49099.0,Cholet,49.0,,,49099000CY1160,,,,,,,,,,,,,0.0,1.0,Maison,83.0,4.0,S,sols,,,288.0,-0.854494,47.043463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2030.8433734939758,1
2024-586787,2024-01-11,1.0,Vente,159000.0,30.0,,RUE DE BRISSAC,1280,49000.0,49007.0,Angers,49.0,,,49007000CY0496,,,23.0,48.03,,,,,,,,,1.0,2.0,Appartement,48.0,2.0,,,,,,-0.549044,47.46212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3312.5,0
2024-586788,2024-01-03,1.0,Vente,189000.0,4.0,,RUE NICOLAS BAUDIN,0777,49240.0,49015.0,Avrillé,49.0,,,49015000AT0788,,,15.0,72.45,,,,,,,,,1.0,2.0,Appartement,72.0,3.0,,,,,,-0.588024,47.515141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2625.0,0
2024-586791,2024-01-05,2.0,Vente,130000.0,1.0,,PL JULES VERNE,4465,49000.0,49007.0,Angers,49.0,,,49007000DZ0741,,,277.0,,285.0,62.3,,,,,,,2.0,2.0,Appartement,62.0,3.0,,,,,,-0.561244,47.4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2096.7741935483873,0
2024-586792,2024-01-15,1.0,Vente,119000.0,48.0,,RUE DE LA JUDEE,4283,49260.0,49060.0,Bellevigne-les-Châteaux,49.0,,,49060274AB0032,,,,,,,,,,,,,0.0,1.0,Maison,80.0,3.0,S,sols,,,141.0,-0.061384,47.197341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1487.5,1
2024-586794,2024-01-05,1.0,Vente,230000.0,14.0,,RUE DU CLOS DE LA MOTTE,1012,49112.0,49323.0,Verrières-en-Anjou,49.0,,,49323238AB0210,,,,,,,,,,,,,0.0,1.0,Maison,88.0,5.0,S,sols,,,135.0,-0.441443,47.524104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2613.6363636363635,1
2024-586795,2024-01-03,1.0,Vente,143000.0,4.0,,RUE NICOLAS BAUDIN,0777,49240.0,49015.0,Avrillé,49.0,,,49015000AT0788,,,14.0,56.95,,,,,,,,,1.0,2.0,Appartement,57.0,2.0,,,,,,-0.588024,47.515141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2508.7719298245615,0
2024-586796,2024-01-12,1.0,Vente,270000.0,1.0,,ALL DU MITHRAEUM,5523,49100.0,49007.0,Angers,49.0,,,49007000DI0606,,,17.0,66.19,,,,,,,,,1.0,2.0,Appartement,66.0,3.0,,,,,,-0.560459,47.465911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,4090.909090909091,0
2024-586797,2024-01-03,1.0,Vente,331000.0,1.0,,BD FOULQUES NERRA,3121,49100.0,49007.0,Angers,49.0,,,49007000EZ0326,,,81.0,91.65,,,,,,,,,1.0,2.0,Appartement,95.0,4.0,,,,,,-0.565842,47.471097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3484.2105263157896,0
2024-586799,2024-01-04,1.0,Vente,208500.0,4.0,,RUE JACQUES BORDIER,4140,49100.0,49007.0,Angers,49.0,,,49007000DI0621,,,5.0,58.55,,,,,,,,,1.0,2.0,Appartement,58.0,3.0,,,,,,-0.565156,47.463574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3594.8275862068967,0
2024-586800,2024-01-03,1.0,Vente,189000.0,4.0,,RUE NICOLAS BAUDIN,0777,49240.0,49015.0,Avrillé,49.0,,,49015000AT0788,,,18.0,72.49,,,,,,,,,1.0,2.0,Appartement,72.0,3.0,,,,,,-0.588024,47.515141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2625.0,0
2024-586801,2024-01-11,1.0,Vente,76000.0,5311.0,,LA MAILLARDERIE,B437,49340.0,49371.0,Vezins,49.0,,,49371000ZC0052,,,,,,,,,,,,,0.0,1.0,Maison,65.0,3.0,S,sols,,,128.0,-0.750907,47.106839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1169.2307692307693,1
2024-586802,2024-01-03,1.0,Vente,268000.0,21.0,,AV YOLANDE D'ARAGON,8107,49100.0,49007.0,Angers,49.0,,,49007000EZ0327,,,105.0,,129.0,,,,,,,,2.0,2.0,Appartement,70.0,3.0,,,,,,-0.566638,47.470971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3828.5714285714284,0
2024-586805,2024-01-09,1.0,Vente,160000.0,9.0,,RUE DE LA HOLLANDE,2300,49300.0,49099.0,Cholet,49.0,,,49099000AD0591,,,422.0,,423.0,64.9,,,,,,,2.0,2.0,Appartement,64.0,3.0,,,,,,-0.871551,47.060612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2500.0,0
2024-586808,2024-01-09,1.0,Vente,145000.0,344.0,,RTE DE LA HAVARDIERE,0226,49250.0,49138.0,Les Bois d'Anjou,49.0,,,49138049ZH0113,,,,,,,,,,,,,0.0,1.0,Maison,86.0,4.0,S,sols,,,500.0,-0.11093,47.461462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1686.046511627907,1
2024-586810,2024-01-05,1.0,Vente,65000.0,9.0,,RES LE PUY GARNIER,A475,49100.0,49007.0,Angers,49.0,,,49007000CI0008,,,904.0,54.99,937.0,,,,,,,,2.0,2.0,Appartement,54.0,3.0,,,,,,-0.528846,47.470692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1203.7037037037037,0
2024-586811,2024-01-10,1.0,Vente,197600.0,4.0,,RUE DES MINES,0605,49570.0,49244.0,Mauges-sur-Loire,49.0,,,49244212AL0038,,,,,,,,,,,,,0.0,1.0,Maison,85.0,3.0,S,sols,,,198.0,-0.858471,47.389033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2324.705882352941,1
2024-586812,2024-01-18,1.0,Vente,235000.0,11.0,,RUE DU BIGNON,0338,49350.0,49261.0,Gennes-Val-de-Loire,49.0,,,49261094AB0062,,,,,,,,,,,,,0.0,1.0,Maison,26.0,1.0,S,sols,,,242.0,-0.184448,47.319388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,9038.461538461539,1
2024-586813,2024-01-10,1.0,Vente,466000.0,52.0,,RUE DE TERREFORT,2411,49400.0,49328.0,Saumur,49.0,,,49328287DH0113,,,,,,,,,,,,,0.0,1.0,Maison,175.0,4.0,S,sols,,,500.0,-0.099313,47.250811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2662.8571428571427,1
2024-586815,2024-01-03,1.0,Vente,145300.0,8.0,,PL PIERRE ET MARIE CURIE,0926,49700.0,49125.0,Doué-en-Anjou,49.0,,,49125000AO0117,,,,,,,,,,,,,0.0,1.0,Maison,83.0,5.0,S,sols,,,531.0,-0.280776,47.195981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1750.6024096385543,1
2024-586816,2024-01-12,1.0,Vente,25000.0,561.0,,BD DE L ARDILLER,0327,49260.0,49215.0,Montreuil-Bellay,49.0,,,49215000BH0148,,,,,,,,,,,,,0.0,1.0,Maison,25.0,1.0,S,sols,,,28.0,-0.14979,47.134235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1000.0,1
2024-586818,2024-01-12,1.0,Vente,200000.0,10.0,,RTE DE CERNUSSON (TREMONT),1915,49310.0,49373.0,Lys-Haut-Layon,49.0,,,493733560A1278,,,,,,,,,,,,,0.0,1.0,Maison,75.0,3.0,S,sols,,,1985.0,-0.462992,47.161376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2666.6666666666665,1
2024-586822,2024-01-12,1.0,Vente,145000.0,5.0,,RUE DE LA TONNELLE,2440,49400.0,49328.0,Saumur,49.0,,,49328000AR0086,,,2.0,,4.0,,6.0,,8.0,,9.0,,5.0,2.0,Appartement,85.0,4.0,,,,,,-0.074485,47.259654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1705.8823529411766,0
2024-586823,2024-01-16,1.0,Vente,226000.0,14.0,,ALL ERNEST BRICARD,0393,49240.0,49015.0,Avrillé,49.0,,,49015000AZ0514,,,,,,,,,,,,,0.0,1.0,Maison,85.0,4.0,S,sols,,,176.0,-0.578518,47.492044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2658.823529411765,1
2024-586826,2024-01-10,1.0,Vente,160000.0,16.0,,RUE DES CLOS DES MAILLES,0288,49380.0,49345.0,Bellevigne-en-Layon,49.0,,,49345134AC0147,,,,,,,,,,,,,0.0,1.0,Maison,57.0,2.0,S,sols,,,2607.0,-0.518914,47.297477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2807.0175438596493,1
2024-586830,2024-01-10,1.0,Vente,145000.0,5116.0,,BARBERREAU,B020,49310.0,49373.0,Lys-Haut-Layon,49.0,,,49373286ZB0031,,,,,,,,,,,,,0.0,1.0,Maison,110.0,4.0,AG,terrains d'agrément,,,2000.0,-0.514204,47.154692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1318.1818181818182,1
2024-586831,2024-01-15,1.0,Vente,221550.0,1.0,,RUE DES DIMES,0052,49290.0,49082.0,Chaudefonds-sur-Layon,49.0,,,490820000B1915,,,,,,,,,,,,,0.0,1.0,Maison,102.0,4.0,S,sols,,,850.0,-0.706625,47.326046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2172.0588235294117,1
2024-586832,2024-01-11,1.0,Vente,260000.0,1.0,,PL AIME CESAIRE,0014,49130.0,49246.0,Les Ponts-de-Cé,49.0,,,49246000AN0524,,,25.0,,,,,,,,,,1.0,2.0,Appartement,88.0,4.0,,,,,,-0.5101,47.447209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2954.5454545454545,0
2024-586834,2024-01-17,1.0,Vente,430000.0,8.0,,PL DU PILORI,6310,49100.0,49007.0,Angers,49.0,,,49007000BS0135,,,,,,,,,,,,,0.0,2.0,Appartement,51.0,1.0,S,sols,,,85.0,-0.550285,47.473004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,8431.372549019608,0
2024-586836,2024-01-10,1.0,Vente,180000.0,55.0,,RUE ST LAUD,7250,49100.0,49007.0,Angers,49.0,,,49007000BT0483,,,14.0,,9.0,59.32,,,,,,,2.0,2.0,Appartement,62.0,3.0,,,,,,-0.553297,47.471685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2903.2258064516127,0
2024-586837,2024-01-04,1.0,Vente,244000.0,1.0,,RUE ABBE FREMOND,0032,49100.0,49007.0,Angers,49.0,,,49007000AN0808,,,32.0,64.91,,,,,,,,,1.0,2.0,Appartement,64.0,3.0,,,,,,-0.561785,47.481549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3812.5,0
2024-586839,2024-01-12,1.0,Vente,333000.0,13.0,B,RUE DE VERDUN,0123,49140.0,49333.0,Seiches-sur-le-Loir,49.0,,,493330000B2418,,,,,,,,,,,,,0.0,1.0,Maison,169.0,7.0,S,sols,,,334.0,-0.357046,47.586937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1970.414201183432,1
2024-586840,2024-01-16,1.0,Vente,202500.0,1.0,,RUE RENE DUMONT,0127,49000.0,49129.0,Écouflant,49.0,,,49129000AE0371,,,17.0,60.15,,,,,,,,,1.0,2.0,Appartement,60.0,3.0,,,,,,-0.505945,47.494842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3375.0,0
2024-586842,2024-01-17,1.0,Vente,185000.0,66.0,,RUE NATIONALE (MESNIL VALLEE),0549,49410.0,49244.0,Mauges-sur-Loire,49.0,,,49244204AC0246,,,,,,,,,,,,,0.0,1.0,Maison,90.0,4.0,S,sols,,,720.0,-0.928538,47.369234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2055.5555555555557,1
2024-586845,2024-01-09,1.0,Vente,223000.0,15.0,,RUE DES AJONCS (JUBAUDIERE),3315,49510.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023165AC0096,,,,,,,,,,,,,0.0,1.0,Maison,104.0,4.0,S,sols,,,263.0,-0.894452,47.17375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2144.230769230769,1
2024-586846,2024-01-10,1.0,Vente,193500.0,5500.0,,L ARCEAU,C849,49230.0,49301.0,Sèvremoine,49.0,,,493012100C0466,,,,,,,,,,,,,0.0,1.0,Maison,73.0,4.0,S,sols,,,608.0,-1.133042,47.081219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2650.6849315068494,1
2024-586847,2024-01-09,1.0,Vente,240500.0,95.0,,RUE D ALSACE,0090,49300.0,49099.0,Cholet,49.0,,,49099000AP1076,,,,,,,,,,,,,0.0,1.0,Maison,160.0,4.0,S,sols,,,223.0,-0.879855,47.070399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1503.125,1
2024-586851,2024-01-18,1.0,Vente,175000.0,26.0,,RUE ST NICOLAS,7330,49100.0,49007.0,Angers,49.0,,,49007000HI0023,,,6316.0,52.45,6332.0,,,,,,,,2.0,2.0,Appartement,52.0,2.0,,,,,,-0.564531,47.475163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,3365.3846153846152,0
2024-586855,2024-01-05,1.0,Vente,250000.0,2.0,,RUE DE LA COULEE,0007,49610.0,49222.0,Mozé-sur-Louet,49.0,,,49222000AB0160,,,,,,,,,,,,,0.0,1.0,Maison,92.0,5.0,S,sols,,,559.0,-0.557071,47.361607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2717.391304347826,1
